100	20513.2
200	20225.3
300	19704.9
400	18916.3
500	18771.7
600	17727.5
1000	16599.6
1100	16460.3
1200	16288.3
1300	16079.8
1400	15564.7
1500	15261.2
1600	14998.2
1700	14753.6
1800	14327.2
1900	14109.4
2000	14084.2
2100	14049.6
2200	14035.5
2400	14013.8
2500	13988.6
3100	13965.6
4700	13829.5
5600	13531.2
5700	13436.9
8000	13351.5
54300	13263.6
58600	13193
59300	12926.8
